100000,3600.000000,30.000000,0.075000,3,1,1307,0.955530,0.044470,0.955914,0.044086
100000,7200.000000,30.000000,0.075000,3,1,2533,0.915670,0.084330,0.914945,0.085055
100000,10800.000000,30.000000,0.075000,3,1,4047,0.878140,0.121860,0.877327,0.122673
100000,14400.000000,30.000000,0.075000,3,1,4431,0.840390,0.159610,0.842498,0.157502
100000,18000.000000,30.000000,0.075000,3,1,6008,0.811290,0.188710,0.809875,0.190125
100000,21600.000000,30.000000,0.075000,3,1,7324,0.782290,0.217710,0.779014,0.220986
100000,25200.000000,30.000000,0.075000,3,1,7510,0.753890,0.246110,0.749675,0.250325
100000,28800.000000,30.000000,0.075000,3,1,8958,0.728590,0.271410,0.721751,0.278249
100000,32400.000000,30.000000,0.075000,3,1,13286,0.704800,0.295200,0.695191,0.304809
100000,36000.000000,30.000000,0.075000,3,1,9637,0.681180,0.318820,0.669983,0.330017
100000,39600.000000,30.000000,0.075000,3,1,9410,0.659060,0.340940,0.646092,0.353908
100000,43200.000000,30.000000,0.075000,3,1,10364,0.643000,0.357000,0.623480,0.376520
100000,46800.000000,30.000000,0.075000,3,1,11230,0.622130,0.377870,0.602099,0.397901
100000,50400.000000,30.000000,0.075000,3,1,11692,0.605870,0.394130,0.581892,0.418108
100000,54000.000000,30.000000,0.075000,3,1,11846,0.589570,0.410430,0.562800,0.437200
100000,57600.000000,30.000000,0.075000,3,1,12560,0.573970,0.426030,0.544758,0.455242
100000,61200.000000,30.000000,0.075000,3,1,16120,0.559360,0.440640,0.527703,0.472297
100000,64800.000000,30.000000,0.075000,3,1,13944,0.542910,0.457090,0.511574,0.488426
100000,68400.000000,30.000000,0.075000,3,1,15770,0.530040,0.469960,0.496310,0.503690
100000,72000.000000,30.000000,0.075000,3,1,12511,0.513590,0.486410,0.481854,0.518146
100000,75600.000000,30.000000,0.075000,3,1,13776,0.502480,0.497520,0.468152,0.531848
100000,79200.000000,30.000000,0.075000,3,1,15715,0.493120,0.506880,0.455154,0.544846
100000,82800.000000,30.000000,0.075000,3,1,16116,0.481390,0.518610,0.442813,0.557187
100000,86400.000000,30.000000,0.075000,3,1,18956,0.471360,0.528640,0.431086,0.568914
100000,3600.000000,45.000000,0.075000,3,1,1014,0.970500,0.029500,0.970405,0.029595
100000,7200.000000,45.000000,0.075000,3,1,1650,0.942000,0.058000,0.941850,0.058150
100000,10800.000000,45.000000,0.075000,3,1,2950,0.914680,0.085320,0.914953,0.085047
100000,14400.000000,45.000000,0.075000,3,1,3070,0.887850,0.112150,0.889512,0.110488
100000,18000.000000,45.000000,0.075000,3,1,3583,0.866150,0.133850,0.865338,0.134662
100000,21600.000000,45.000000,0.075000,3,1,5095,0.842290,0.157710,0.842193,0.157807
100000,25200.000000,45.000000,0.075000,3,1,5394,0.820780,0.179220,0.819871,0.180129
100000,28800.000000,45.000000,0.075000,3,1,6973,0.800120,0.199880,0.798235,0.201765
100000,32400.000000,45.000000,0.075000,3,1,6527,0.782140,0.217860,0.777215,0.222785
100000,36000.000000,45.000000,0.075000,3,1,6594,0.762910,0.237090,0.756787,0.243213
100000,39600.000000,45.000000,0.075000,3,1,8787,0.745330,0.254670,0.736952,0.263048
100000,43200.000000,45.000000,0.075000,3,1,8373,0.728000,0.272000,0.717723,0.282277
100000,46800.000000,45.000000,0.075000,3,1,9387,0.712560,0.287440,0.699111,0.300889
100000,50400.000000,45.000000,0.075000,3,1,8693,0.696070,0.303930,0.681127,0.318873
100000,54000.000000,45.000000,0.075000,3,1,9455,0.682910,0.317090,0.663775,0.336225
100000,57600.000000,45.000000,0.075000,3,1,11086,0.670500,0.329500,0.647051,0.352949
100000,61200.000000,45.000000,0.075000,3,1,10728,0.653720,0.346280,0.630951,0.369049
100000,64800.000000,45.000000,0.075000,3,1,11365,0.642590,0.357410,0.615459,0.384541
100000,68400.000000,45.000000,0.075000,3,1,11177,0.626700,0.373300,0.600565,0.399435
100000,72000.000000,45.000000,0.075000,3,1,10893,0.617200,0.382800,0.586249,0.413751
100000,75600.000000,45.000000,0.075000,3,1,11054,0.605390,0.394610,0.572486,0.427514
100000,79200.000000,45.000000,0.075000,3,1,11788,0.592840,0.407160,0.559265,0.440735
100000,82800.000000,45.000000,0.075000,3,1,11285,0.580730,0.419270,0.546560,0.453440
100000,86400.000000,45.000000,0.075000,3,1,13040,0.572280,0.427720,0.534342,0.465658
100000,3600.000000,60.000000,0.075000,3,1,754,0.978020,0.021980,0.977809,0.022191
100000,7200.000000,60.000000,0.075000,3,1,1608,0.956030,0.043970,0.955924,0.044076
100000,10800.000000,60.000000,0.075000,3,1,1934,0.934360,0.065640,0.934982,0.065018
100000,14400.000000,60.000000,0.075000,3,1,2330,0.914720,0.085280,0.914932,0.085068
100000,18000.000000,60.000000,0.075000,3,1,3042,0.896280,0.103720,0.895728,0.104272
100000,21600.000000,60.000000,0.075000,3,1,3637,0.878510,0.121490,0.877217,0.122783
100000,25200.000000,60.000000,0.075000,3,1,4522,0.861930,0.138070,0.859292,0.140708
100000,28800.000000,60.000000,0.075000,3,1,4591,0.842730,0.157270,0.841839,0.158161
100000,32400.000000,60.000000,0.075000,3,1,4889,0.826040,0.173960,0.824772,0.175228
100000,36000.000000,60.000000,0.075000,3,1,5954,0.810850,0.189150,0.808037,0.191963
100000,39600.000000,60.000000,0.075000,3,1,6060,0.794530,0.205470,0.791608,0.208392
100000,43200.000000,60.000000,0.075000,3,1,6404,0.782850,0.217150,0.775481,0.224519
100000,46800.000000,60.000000,0.075000,3,1,6991,0.767640,0.232360,0.759663,0.240337
100000,50400.000000,60.000000,0.075000,3,1,8557,0.753770,0.246230,0.744166,0.255834
100000,54000.000000,60.000000,0.075000,3,1,8367,0.742060,0.257940,0.729005,0.270995
100000,57600.000000,60.000000,0.075000,3,1,7402,0.729870,0.270130,0.714194,0.285806
100000,61200.000000,60.000000,0.075000,3,1,8754,0.716860,0.283140,0.699743,0.300257
100000,64800.000000,60.000000,0.075000,3,1,8747,0.704060,0.295940,0.685664,0.314336
100000,68400.000000,60.000000,0.075000,3,1,8854,0.693260,0.306740,0.671957,0.328043
100000,72000.000000,60.000000,0.075000,3,1,10055,0.680660,0.319340,0.658632,0.341368
100000,75600.000000,60.000000,0.075000,3,1,15500,0.671980,0.328020,0.645684,0.354316
100000,79200.000000,60.000000,0.075000,3,1,10169,0.659580,0.340420,0.633112,0.366888
100000,82800.000000,60.000000,0.075000,3,1,11418,0.647860,0.352140,0.620904,0.379096
100000,86400.000000,60.000000,0.075000,3,1,9817,0.641680,0.358320,0.609067,0.390933
100000,3600.000000,75.000000,0.075000,3,1,659,0.982580,0.017420,0.982306,0.017694
100000,7200.000000,75.000000,0.075000,3,1,1564,0.964350,0.035650,0.964562,0.035438
100000,10800.000000,75.000000,0.075000,3,1,1699,0.947150,0.052850,0.947437,0.052563
100000,14400.000000,75.000000,0.075000,3,1,2011,0.931390,0.068610,0.930902,0.069098
100000,18000.000000,75.000000,0.075000,3,1,2680,0.914990,0.085010,0.914949,0.085051
100000,21600.000000,75.000000,0.075000,3,1,2907,0.899280,0.100720,0.899498,0.100502
100000,25200.000000,75.000000,0.075000,3,1,3351,0.885570,0.114430,0.884496,0.115504
100000,28800.000000,75.000000,0.075000,3,1,3719,0.871910,0.128090,0.869870,0.130130
100000,32400.000000,75.000000,0.075000,3,1,5090,0.855450,0.144550,0.855547,0.144453
100000,36000.000000,75.000000,0.075000,3,1,4992,0.842110,0.157890,0.841470,0.158530
100000,39600.000000,75.000000,0.075000,3,1,4989,0.831750,0.168250,0.827598,0.172402
100000,43200.000000,75.000000,0.075000,3,1,6791,0.816860,0.183140,0.813908,0.186092
100000,46800.000000,75.000000,0.075000,3,1,6206,0.804090,0.195910,0.800391,0.199609
100000,50400.000000,75.000000,0.075000,3,1,5537,0.794310,0.205690,0.787046,0.212954
100000,54000.000000,75.000000,0.075000,3,1,6404,0.781720,0.218280,0.773882,0.226118
100000,57600.000000,75.000000,0.075000,3,1,10066,0.770150,0.229850,0.760907,0.239093
100000,61200.000000,75.000000,0.075000,3,1,6832,0.757840,0.242160,0.748098,0.251902
100000,64800.000000,75.000000,0.075000,3,1,8568,0.746270,0.253730,0.735532,0.264468
100000,68400.000000,75.000000,0.075000,3,1,7446,0.737090,0.262910,0.723190,0.276810
100000,72000.000000,75.000000,0.075000,3,1,9773,0.728870,0.271130,0.711081,0.288919
100000,75600.000000,75.000000,0.075000,3,1,7677,0.717700,0.282300,0.699215,0.300785
100000,79200.000000,75.000000,0.075000,3,1,9394,0.706910,0.293090,0.687597,0.312403
100000,82800.000000,75.000000,0.075000,3,1,8535,0.696840,0.303160,0.676229,0.323771
100000,86400.000000,75.000000,0.075000,3,1,9410,0.690630,0.309370,0.665116,0.334884
100000,3600.000000,100.000000,0.075000,3,1,469,0.987130,0.012870,0.986840,0.013160
100000,7200.000000,100.000000,0.075000,3,1,782,0.974080,0.025920,0.973341,0.026659
100000,10800.000000,100.000000,0.075000,3,1,1486,0.960320,0.039680,0.960224,0.039776
100000,14400.000000,100.000000,0.075000,3,1,1490,0.947120,0.052880,0.947423,0.052577
100000,18000.000000,100.000000,0.075000,3,1,2188,0.934140,0.065860,0.934990,0.065010
100000,21600.000000,100.000000,0.075000,3,1,2256,0.924360,0.075640,0.922854,0.077146
100000,25200.000000,100.000000,0.075000,3,1,2642,0.911750,0.088250,0.911030,0.088970
100000,28800.000000,100.000000,0.075000,3,1,2697,0.898170,0.101830,0.899467,0.100533
100000,32400.000000,100.000000,0.075000,3,1,3112,0.890610,0.109390,0.888136,0.111864
100000,36000.000000,100.000000,0.075000,3,1,3501,0.876940,0.123060,0.876998,0.123002
100000,39600.000000,100.000000,0.075000,3,1,3921,0.868620,0.131380,0.866016,0.133984
100000,43200.000000,100.000000,0.075000,3,1,4636,0.856950,0.143050,0.855160,0.144840
100000,46800.000000,100.000000,0.075000,3,1,5308,0.844160,0.155840,0.844407,0.155593
100000,50400.000000,100.000000,0.075000,3,1,5975,0.836290,0.163710,0.833742,0.166258
100000,54000.000000,100.000000,0.075000,3,1,6242,0.825550,0.174450,0.823152,0.176848
100000,57600.000000,100.000000,0.075000,3,1,4949,0.819340,0.180660,0.812641,0.187359
100000,61200.000000,100.000000,0.075000,3,1,5610,0.807430,0.192570,0.802207,0.197793
100000,64800.000000,100.000000,0.075000,3,1,6340,0.797750,0.202250,0.791855,0.208145
100000,68400.000000,100.000000,0.075000,3,1,6476,0.789280,0.210720,0.781592,0.218408
100000,72000.000000,100.000000,0.075000,3,1,5742,0.782040,0.217960,0.771426,0.228574
100000,75600.000000,100.000000,0.075000,3,1,6740,0.774740,0.225260,0.761363,0.238637
100000,79200.000000,100.000000,0.075000,3,1,6582,0.764210,0.235790,0.751414,0.248586
100000,82800.000000,100.000000,0.075000,3,1,7653,0.757150,0.242850,0.741584,0.258416
100000,86400.000000,100.000000,0.075000,3,1,7727,0.748570,0.251430,0.731881,0.268119
100000,3600.000000,150.000000,0.075000,3,1,297,0.991610,0.008390,0.991407,0.008593
100000,7200.000000,150.000000,0.075000,3,1,513,0.982610,0.017390,0.982287,0.017713
100000,10800.000000,150.000000,0.075000,3,1,843,0.973110,0.026890,0.973349,0.026651
100000,14400.000000,150.000000,0.075000,3,1,1122,0.964720,0.035280,0.964557,0.035443
100000,18000.000000,150.000000,0.075000,3,1,1847,0.955750,0.044250,0.955925,0.044075
100000,21600.000000,150.000000,0.075000,3,1,1666,0.948180,0.051820,0.947436,0.052564
100000,25200.000000,150.000000,0.075000,3,1,1838,0.940320,0.059680,0.939097,0.060903
100000,28800.000000,150.000000,0.075000,3,1,2163,0.930290,0.069710,0.930909,0.069091
100000,32400.000000,150.000000,0.075000,3,1,2744,0.923240,0.076760,0.922855,0.077145
100000,36000.000000,150.000000,0.075000,3,1,2639,0.914920,0.085080,0.914925,0.085075
100000,39600.000000,150.000000,0.075000,3,1,2616,0.905110,0.094890,0.907108,0.092892
100000,43200.000000,150.000000,0.075000,3,1,3324,0.899760,0.100240,0.899391,0.100609
100000,46800.000000,150.000000,0.075000,3,1,3886,0.892420,0.107580,0.891759,0.108241
100000,50400.000000,150.000000,0.075000,3,1,4169,0.885620,0.114380,0.884195,0.115805
100000,54000.000000,150.000000,0.075000,3,1,3620,0.875920,0.124080,0.876688,0.123312
100000,57600.000000,150.000000,0.075000,3,1,3764,0.869330,0.130670,0.869224,0.130776
100000,61200.000000,150.000000,0.075000,3,1,4376,0.862240,0.137760,0.861794,0.138206
100000,64800.000000,150.000000,0.075000,3,1,5289,0.855620,0.144380,0.854391,0.145609
100000,68400.000000,150.000000,0.075000,3,1,4637,0.850050,0.149950,0.847008,0.152992
100000,72000.000000,150.000000,0.075000,3,1,5095,0.842330,0.157670,0.839646,0.160354
100000,75600.000000,150.000000,0.075000,3,1,5598,0.838910,0.161090,0.832301,0.167699
100000,79200.000000,150.000000,0.075000,3,1,5273,0.829990,0.170010,0.824974,0.175026
100000,82800.000000,150.000000,0.075000,3,1,5059,0.822390,0.177610,0.817666,0.182334
100000,86400.000000,150.000000,0.075000,3,1,6393,0.815870,0.184130,0.810381,0.189619
100000,3600.000000,180.000000,0.075000,3,1,277,0.992310,0.007690,0.992940,0.007060
100000,7200.000000,180.000000,0.075000,3,1,464,0.985350,0.014650,0.985318,0.014682
100000,10800.000000,180.000000,0.075000,3,1,756,0.978140,0.021860,0.977809,0.022191
100000,14400.000000,180.000000,0.075000,3,1,795,0.969680,0.030320,0.970371,0.029629
100000,18000.000000,180.000000,0.075000,3,1,1118,0.963020,0.036980,0.963103,0.036897
100000,21600.000000,180.000000,0.075000,3,1,1163,0.955750,0.044250,0.955886,0.044114
